"place_name","place_id","category","text","name","isLocalGuide","textTranslated","publishedAtDate","reviewId","reviewUrl","reviewDetailedRating","originalLanguage","translatedLanguage","isAdvertisement","placeId","location","city","countryCode","categoryName","categories","title","totalScore","permanentlyClosed","temporarilyClosed","scrapedAt","language","price","hotelStars","reviewerId","reviewerNumberOfReviews","likesCount","stars","reviewsCount"
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","Mariam so cute","neri sundarsih","False",,"2025-05-15T13:29:19.527Z","ChZDSUhNMG9nS0VLVGMxcWZiX2V6NEd3EAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VLVGMxcWZiX2V6NEd3EAE!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKEKTc1qfb_ez4Gw%7CCgwIr9iXwQYQ4PzG-wE%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","en",,"False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",111860237955908800000,2,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","Mariam is so nice","Reza Fadilah","True",,"2025-05-15T13:28:14.231Z","ChZDSUhNMG9nS0VQZnY2c093d3QtWFpREAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VQZnY2c093d3QtWFpREAE!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKEPfv6sOwwt-XZQ%7CCgsI7teXwQYQ4LC8bg%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","en",,"False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",108326943074331560000,315,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","2326 room cleaning good and bath room cleaning nice ajij and ibrahim thank you.
Rami AlHothali service very good","Acep Supriadi","True",,"2025-05-15T13:25:13.795Z","ChdDSUhNMG9nS0VQYkI3ZS1xNFoyRHVRRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VQYkI3ZS1xNFoyRHVRRRAB!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKEPbB7e-q4Z2DuQE%7CCgwIudaXwQYQwMXF-wI%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","en",,"False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",106517956462964080000,8,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","Good basem","mainsikocak gaming","False","Good bass","2025-05-15T12:51:07.892Z","ChZDSUhNMG9nS0VJU3RnUGlQdUltQUt3EAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJU3RnUGlQdUltQUt3EAE!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKEIStgPiPuImAKw%7CCgwIu8aXwQYQ0LbXqQM%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","pl","en","False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",113716961944427720000,1,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","Amir by clean my room all ways besr clean handsam good atitut also rahman sup helpul good job","มะรูดิง แวสมาแอ","False",,"2025-05-15T12:26:22.239Z","ChZDSUhNMG9nS0VKdmJtc3I0MnVpNUZBEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VKdmJtc3I0MnVpNUZBEAE!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKEJvbmsr42ui5FA%7CCgsI7rqXwQYQsK-Mcg%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","en",,"False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",118438014620499540000,1,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","Amir and mr rahaman sup  by clean my room very well and accelent job","ประสิทธิ สร้างเมือง","False",,"2025-05-15T12:19:41.466Z","ChZDSUhNMG9nS0VKdWZqLUdoajluYlFnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VKdWZqLUdoajluYlFnEAE!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKEJufj-Ghj9nbQg%7CCgwI3beXwQYQ-Jq-3gE%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","en",,"False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",100781519534970850000,1,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","Amie by clean my roovert goodm","Waehama Waemusor","False",,"2025-05-15T12:16:12.435Z","ChZDSUhNMG9nS0VKWHE3cTdLOTd6VkNBEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VKWHE3cTdLOTd6VkNBEAE!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKEJXq7q7K97zVCA%7CCgwIjLaXwQYQwNTQzwE%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","en",,"False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",113307927401281030000,1,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","Room 2809 housekeeping clean good... Room cleaning good... Bathroom cleaning good... Thank you .. Adil...Taslim... S.V. Kagi sumon","Zeenath Saha","False",,"2025-05-15T11:46:59.558Z","ChZDSUhNMG9nS0VPeXh6TDdKN3N6NVJnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VPeXh6TDdKN3N6NVJnEAE!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKEOyxzL7J7sz5Rg%7CCgwIs6iXwQYQqJezigI%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","en",,"False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",117487797850862220000,1,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","Amir by clean my room very good best job thanks no","อารีนา อีสามะ","False",,"2025-05-15T11:36:10.583Z","ChZDSUhNMG9nS0VONk45SzJEcE1pZExBEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VONk45SzJEcE1pZExBEAE!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKEN6N9K2DpMidLA%7CCgwIqqOXwQYQ2J6xlgI%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","en",,"False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",104803603949765200000,1,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","A wonderful hotel zamzam. Hospitalaty .amir ...by clean bath room and bedroom very good thanks","Wan Nafisah","False",,"2025-05-15T11:26:58.507Z","ChZDSUhNMG9nS0VJRFMxTldsNE5PNGJREAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJRFMxTldsNE5PNGJREAE!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKEIDS1NWl4NO4bQ%7CCgwIgp-XwQYQ2O-F8gE%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","en",,"False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",106056120986413560000,3,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","Room 2810  housekeeping clean very good ...room clean good..bathroom clean good ...thank you Adil ..Taslim..S.V Kagi sumon","Vivo Y17s","False",,"2025-05-15T11:25:23.046Z","ChZDSUhNMG9nS0VJN3prdGlRcHNtdVRBEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJN3prdGlRcHNtdVRBEAE!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKEI7zktiQpsmuTA%7CCgsIo56XwQYQyIqGFg%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","en",,"False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",116213287172312550000,1,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","Amir by clean bath room good and bed make nice  best hotel zamzam","Sarepah Vaekachi","False",,"2025-05-15T11:21:20.515Z","ChdDSUhNMG9nS0VJckl3NEQ5LUtUeXRnRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJckl3NEQ5LUtUeXRnRRAB!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKEIrIw4D9-KTytgE%7CCgwIsJyXwQYQuNrM9QE%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","en",,"False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",100499211463025750000,1,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","Check in was great","Hakeem Haleem","False",,"2025-05-15T10:51:44.129Z","ChZDSUhNMG9nS0VMbjIyN21yeXJQUExREAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VMbjIyN21yeXJQUExREAE!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKELn227mryrPPLQ%7CCgsIwI6XwQYQ0MfaPQ%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","en",,"False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",114915989811335920000,5,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","My room1922
Good clien room and toilet
I'm hepi
H. K... Kapil uddin","Ta Ta","False",,"2025-05-15T10:50:14.417Z","ChZDSUhNMG9nS0VJaWt4YURvd28yQmFnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJaWt4YURvd28yQmFnEAE!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKEIikxaDowo2Bag%7CCgwI5o2XwQYQyI-PxwE%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","en",,"False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",110968786662532250000,1,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","the experience was very nice, and their treatment was the best epically the receptionists and the guests relations team.","Jiyath Hassan","False",,"2025-05-15T10:17:29.850Z","ChdDSUhNMG9nS0VQaVlzdFNMN1piOHdnRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VQaVlzdFNMN1piOHdnRRAB!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKEPiYstSL7Zb8wgE%7CCgwIuf6WwQYQuP7UlQM%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","en",,"False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",106109730312390000000,1,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","Check in was smoth room nice","abdul sameem","False",,"2025-05-15T09:49:41.311Z","ChdDSUhNMG9nS0VLV2tpNS1UcmRMaHJRRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VLV2tpNS1UcmRMaHJRRRAB!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKEKWki5-TrdLhrQE%7CCgwItfGWwQYQyLjHlAE%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","en",,"False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",106892547395187820000,1,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","housekeeping clean good .. room cleaning good .. bath room clean good .. thank you Adil.. taslim and S.V kagi sumon","อามาล โต๊ะตาหยง","False",,"2025-05-15T09:26:31.746Z","ChdDSUhNMG9nS0VMUHEtX19maU92cV93RRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VMUHEtX19maU92cV93RRAB!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKELPq-__fiOvq_wE%7CCgwIx-aWwQYQyOaP5AI%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","en",,"False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",101465496314089140000,1,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","Room 2825 housekeeping clean good .. room cleaning good .. bathroom cleaning goood .. thank you Adil… Taslim..S.V kagi sumon","Methiya Sanyee","False",,"2025-05-15T09:24:38.599Z","ChZDSUhNMG9nS0VJR2F6dTdvNXB2QVZnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJR2F6dTdvNXB2QVZnEAE!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKEIGazu7o5pvAVg%7CCgwI1uWWwQYQyObnnQI%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","en",,"False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",116020037386674210000,1,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","thank you baul for you kind and fast service and check in","nifla ramly","False",,"2025-05-15T08:30:48.031Z","ChdDSUhNMG9nS0VJWFNzNzZjOExDY3N3RRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJWFNzNzZjOExDY3N3RRAB!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKEIXSs76c8LCcswE%7CCgsIuMyWwQYQuPiGDw%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","en",,"False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",100490348413222910000,1,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","Thank you batul for you fast check in","Mohamed Ismail","False",,"2025-05-15T08:25:04.686Z","ChdDSUhNMG9nS0VNYUg0NmZOb2YtZHlBRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VNYUg0NmZOb2YtZHlBRRAB!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKEMaH46fNof-dyAE%7CCgwI4MmWwQYQwPaqxwI%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","en",,"False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",100679102841429330000,1,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","Batul great reception and fast check in","Ilyas Hithaya","False",,"2025-05-15T08:17:31.688Z","ChdDSUhNMG9nS0VMdkY0NDM0eXJEdF9nRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VMdkY0NDM0eXJEdF9nRRAB!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKELvF4434yrDt_gE%7CCgwIm8aWwQYQqO-syAI%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","en",,"False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",110850151657554080000,1,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","Check in fast bellam very good","Fasliya Naleem","False",,"2025-05-15T08:05:21.172Z","ChZDSUhNMG9nS0VNN2w1OWJJNHNEMkZREAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VNN2w1OWJJNHNEMkZREAE!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKEM7l59bI4sD2FQ%7CCgsIwcCWwQYQ4O6oUg%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","en",,"False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",102066300143331640000,1,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","Great reception and fast check in","Aflah Aflah","False",,"2025-05-15T08:03:34.944Z","ChdDSUhNMG9nS0VNYUR5X3FJaUliQW1RRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VNYUR5X3FJaUliQW1RRRAB!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKEMaDy_qIiIbAmQE%7CCgwI1r-WwQYQqPK0wgM%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","en",,"False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",115186126806890770000,1,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","The room was good 👍
Yasser was helpful","mtt rusmi","False",,"2025-05-15T07:49:55.596Z","ChdDSUhNMG9nS0VJQ0FnSUNVN3RIRTJ3RRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNVN3RIRTJ3RRAB!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKEICAgICU7tHE2wE%7CCgwIo7mWwQYQyJexnAI%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","en",,"False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",114337504623109980000,1,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","The room clean and thx yasser","RUSLEE NU","False",,"2025-05-15T07:39:07.630Z","ChdDSUhNMG9nS0VQamQwUC1Tby11Qm9RRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VQamQwUC1Tby11Qm9RRRAB!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKEPjd0P-So-uBoQE%7CCgwIm7SWwQYQwI_KrAI%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","en",,"False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",107457411860421560000,1,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","الفندق جميل وقريب جداً من الحرم موظفين الاستقبال محترفين في التعامل وخاصة الاستاذ احمد الحربي","Mohmd Ahmad","False","The hotel is beautiful and very close to the Holy Mosque. The reception staff are professional in dealing, especially Mr. Ahmed Al-Harbi.","2025-05-15T07:35:23.105Z","ChZDSUhNMG9nS0VObkh4Yk94MDczQk1BEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VObkh4Yk94MDczQk1BEAE!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKENnHxbOx073BMA%7CCgsIu7KWwQYQyI2uMg%7C?hl=en","{'Rooms': 3, 'Service': 5, 'Location': 5}","ar","en","False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",115039819688435270000,1,0,4,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","تقييمي لفندق بولمان زمزم مكة – 5 نجوم
⭐️⭐️⭐️⭐️⭐️

أقمت في فندق بولمان زمزم مكة وكان من أروع التجارب الموقع قريب من الحرم واشكر موظف الاستقبال احمد الحربي على حسن ورقي تعامله","Mohammad Alharbi","False","My review of the Pullman Zamzam Makkah Hotel - 5 stars
⭐️⭐️⭐️⭐️⭐️

I stayed at the Pullman Zamzam Makkah Hotel and it was one of the most wonderful experiences. The location is close to the Haram and I thank the receptionist, Ahmed Al-Harbi, for his kind and elegant manner.","2025-05-15T07:31:58.629Z","ChdDSUhNMG9nS0VJQ0FnSURyNF9xSDdBRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURyNF9xSDdBRRAB!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKEICAgIDr4_qH7AE%7CCgwI7rCWwQYQ2NivrAI%7C?hl=en","{'Rooms': 4, 'Service': 5, 'Location': 4}","ar","en","False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",109582709344737700000,3,0,5,53019
"Pullman ZamZam Makkah","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","Hotels","Ahmed Alharbi from the reception was excellent.","Ramzan","False",,"2025-05-15T07:20:48.731Z","ChZDSUhNMG9nS0VOXzQtS0tCZ1BuZ0tnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VOXzQtS0tCZ1BuZ0tnEAE!2m1!1s0x0:0xc7353680b7d8dbf8!3m1!1s2@1:CIHM0ogKEN_4-KKBgPngKg%7CCgwI0KuWwQYQyP3J3AI%7C?hl=en","{'Rooms': 5, 'Service': 5, 'Location': 5}","en",,"False","ChIJE9Vi7bcEwhUR-NvYt4A2Ncc","{'lat': 21.4196355, 'lng': 39.8237376}","Makkah","SA","Hotel","['Hotel']","Pullman ZamZam Makkah",4.5,"False","False","2025-05-19T12:14:37.859Z","en","$118","5-star hotel",115047876526808240000,2,0,5,53019
